"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.424026667E1,-1.167233702E1,2.741579910E0,5.372526991E-1,1.200201451E1
1.425020967E1,-1.229914099E1,3.076792012E0,1.014834416E0,1.271870304E1
1.426015267E1,-1.453882573E1,2.631518647E0,1.506853201E0,1.485169858E1
1.427009567E1,-1.617088068E1,2.187544532E0,2.327791754E0,1.648336579E1
1.428003867E1,-1.620992605E1,2.234151519E0,2.104673699E0,1.649796312E1
1.428998167E1,-1.684824670E1,1.775720456E0,2.052037064E0,1.706538767E1
1.429992467E1,-1.711189883E1,1.844192813E0,2.473410813E0,1.738780865E1
1.430986767E1,-1.620829468E1,2.545793203E0,2.574648335E0,1.660779014E1
1.431981067E1,-1.579198228E1,2.916986147E0,2.679021134E0,1.628105238E1
1.432975367E1,-1.586080518E1,3.071781241E0,2.720650971E0,1.638300713E1
1.433969667E1,-1.606684118E1,3.181232640E0,2.596851382E0,1.658334296E1
1.434963967E1,-1.622164504E1,3.146572099E0,2.328813263E0,1.668730221E1
1.435958367E1,-1.574724640E1,3.476227008E0,2.188604925E0,1.627421012E1
1.436952667E1,-1.469240870E1,4.003143584E0,1.931012564E0,1.534994597E1
1.437946967E1,-1.390944781E1,4.145152279E0,1.520182514E0,1.459335399E1
1.438941267E1,-1.320858885E1,4.248619345E0,1.163372405E0,1.392375743E1
1.439935567E1,-1.251558387E1,4.388509302E0,6.356736177E-1,1.327791152E1
1.440929867E1,-1.183543925E1,4.476948439E0,-4.334301227E-1,1.266130132E1
1.441924167E1,-1.092834197E1,4.664236802E0,-5.125116094E0,1.294026964E1
1.442918467E1,-9.745515736E0,4.890901194E0,-1.284297766E1,1.684749437E1
1.443912767E1,-9.348711403E0,4.221943178E0,-8.958788073E0,1.361921778E1
1.444907067E1,-9.447794226E0,3.390627864E0,-3.286809965E0,1.056221060E1
1.445901367E1,-9.169183171E0,2.965968857E0,-1.650769551E0,9.777317188E0
1.446895667E1,-8.628940791E0,2.761843728E0,-1.410123736E0,9.169233823E0
1.447889967E1,-8.290204571E0,2.646742457E0,-1.522902639E0,8.834702594E0
1.448884367E1,-8.260482590E0,2.531228958E0,-1.641856055E0,8.794224466E0
1.449878667E1,-8.461539685E0,2.473927706E0,-1.671450129E0,8.972832199E0
1.450872967E1,-8.643730738E0,2.395030641E0,-1.782044220E0,9.144721671E0
1.451867267E1,-8.750841204E0,2.194584872E0,-2.174764273E0,9.280249144E0
1.452861567E1,-8.838897933E0,2.158461359E0,-2.078771119E0,9.333078885E0
1.453855867E1,-8.532848234E0,1.846834293E0,-2.083240292E0,8.975532630E0
1.454850167E1,-7.662621746E0,5.026804519E-1,-1.958428550E0,7.924891295E0
1.455844467E1,-3.764016438E-1,-1.002134878E1,-3.751517429E0,1.070714680E1
1.456838767E1,2.516582209E1,-2.770287751E1,-1.810943499E0,3.747062236E1
1.457833067E1,6.680865818E1,-2.804359009E1,2.509546371E1,7.667869360E1
1.458827367E1,6.934431494E1,-2.525388116E1,5.957165760E1,9.484289598E1
1.459821767E1,6.836933149E1,-1.841684065E1,5.483646074E1,8.955770729E1
1.460816067E1,6.513180303E1,-1.169107500E1,1.574196870E1,6.801942796E1
1.461810367E1,3.567492923E1,-8.610082936E0,1.303090015E0,3.672236576E1
1.462804667E1,1.267530290E1,-4.158678351E0,-1.185425910E0,1.339265261E1
1.463798967E1,1.600984603E0,-4.832187255E-1,-1.707948303E0,2.390342955E0
1.464793267E1,-4.636599938E0,1.584294310E0,-8.562966657E-1,4.974061864E0
1.465787567E1,-7.705065515E0,2.468927168E0,8.220530319E-1,8.132613795E0
1.466781867E1,-9.561316749E0,2.445550292E0,2.657879064E0,1.022075415E1
1.467776167E1,-1.048057506E1,1.947870086E0,3.860147002E0,1.133743297E1
1.468770467E1,-1.047356308E1,1.312094142E0,4.730598607E0,1.156700816E1
1.469764767E1,-1.006498304E1,9.314055394E-1,5.486125528E0,1.150082489E1
1.470759067E1,-9.596056811E0,6.451533430E-1,6.162140256E0,1.142245603E1
1.471753467E1,-9.150251057E0,4.498317819E-1,6.456769758E0,1.120800244E1
1.472747767E1,-8.736236029E0,1.828254765E-1,5.947701223E0,1.057025993E1
1.473742067E1,-8.051726466E0,-3.487267721E-1,5.417674513E0,9.710978662E0
1.474736367E1,-7.296643934E0,-9.880499294E-1,5.598382128E0,9.249818258E0
1.475730667E1,-6.774436120E0,-1.411416555E0,6.148743115E0,9.257004015E0
1.476724967E1,-6.554382007E0,-1.780044618E0,6.211572032E0,9.203918157E0
1.477719267E1,-6.831693226E0,-2.203035853E0,6.284483303E0,9.540447038E0
1.478713567E1,-6.495356119E0,-2.498869005E0,5.852880435E0,9.093415574E0
1.479707867E1,-5.926042551E0,-2.541593440E0,5.390106645E0,8.404220796E0
1.480702167E1,-5.831391917E0,-2.232395892E0,5.183833249E0,8.115469812E0
1.481696467E1,-6.404651771E0,-1.709048164E0,5.218885553E0,8.436656704E0
1.482690767E1,-7.833072175E0,-1.245441731E0,5.340157975E0,9.561664709E0
1.483685167E1,-1.007510808E1,-9.226298189E-1,5.281323291E0,1.141277461E1
1.484679467E1,-1.268924968E1,-7.220537306E-1,4.946821625E0,1.363852863E1
1.485673767E1,-1.558852256E1,-7.334305850E-1,5.845646260E0,1.666467930E1
1.486668067E1,-1.756305244E1,-6.475273857E-1,5.745623789E0,1.849032979E1
1.487662367E1,-1.811259014E1,-8.903128427E-1,4.346457589E0,1.864806350E1
1.488656667E1,-1.676977239E1,-7.014504084E-1,1.701712832E0,1.687048089E1
1.489650967E1,-1.570243100E1,-1.752659038E-1,1.186400056E-1,1.570385726E1
1.490645267E1,-1.408360596E1,6.223545375E-1,-7.461684519E-1,1.411708360E1
1.491639567E1,-1.328292333E1,1.312528006E0,-1.835642138E0,1.347324623E1
1.492633867E1,-1.274238684E1,1.152219280E0,-3.848062561E0,1.336052458E1
1.493628167E1,-1.244774564E1,1.289307835E0,-3.938386840E0,1.311943509E1
1.494622467E1,-1.196019076E1,1.521172740E0,-3.794727184E0,1.263962357E1
1.495616767E1,-1.207392846E1,2.105160772E0,-2.077045020E0,1.243083129E1
1.496611167E1,-1.202300623E1,2.445927730E0,-1.867141088E0,1.241053815E1
1.497605467E1,-1.309308061E1,2.409478380E0,-4.645328661E0,1.410012143E1
1.498599767E1,-1.313413742E1,1.758459476E0,-6.453694707E0,1.473933244E1
1.499594067E1,-1.226333966E1,1.667739048E0,-6.581859827E0,1.401755085E1
1.500588367E1,-1.114362593E1,1.897496762E0,-6.107683382E0,1.284852867E1
1.501582667E1,-1.036881138E1,1.924373781E0,-5.572978899E0,1.192784799E1
1.502576967E1,-9.959616215E0,1.830179669E0,-4.823472272E0,1.121647884E1
1.503571267E1,-9.612222608E0,1.857263094E0,-3.980181568E0,1.056816422E1
1.504565567E1,-9.236333181E0,1.952507513E0,-3.468656033E0,1.005752012E1
1.505559867E1,-8.978669191E0,1.971603642E0,-3.445458375E0,9.817072108E0
1.506554167E1,-8.953620304E0,1.945409286E0,-3.538441090E0,9.822041498E0
1.507548467E1,-9.027817962E0,1.870885353E0,-3.473573542E0,9.852280056E0
1.508542867E1,-8.996396195E0,1.928417277E0,-2.723917226E0,9.595502214E0
1.509537167E1,-8.814658300E0,1.773863234E0,-1.196520124E0,9.070636810E0
1.510531467E1,-6.820588194E0,2.102374866E0,8.310647607E-1,7.185476464E0
1.511525767E1,1.499302809E1,-2.982563547E0,5.846483581E0,1.636667183E1
1.512520117E1,6.810602436E1,-2.090807144E1,3.466407428E1,7.922863151E1
1.513514417E1,6.907924428E1,-1.074557906E1,2.271001257E1,7.350615029E1
1.514508717E1,6.871556618E1,-1.153794578E1,1.191243889E0,6.968767675E1
1.515503017E1,6.855877192E1,-3.476473761E1,-1.652984330E0,7.688708959E1
1.516497317E1,5.012598124E1,-1.924312941E1,-4.998833778E0,5.392495121E1
1.517491617E1,1.878024394E1,-7.888472790E0,1.714826091E0,2.044177570E1
1.518485917E1,7.026509002E0,-3.882243922E0,4.756325771E0,9.330931437E0
1.519480317E1,-3.823470342E0,-4.569357835E-1,-1.585605256E0,4.164355867E0
1.520474617E1,-1.912674292E1,6.240577730E0,-9.897635729E0,2.242187098E1
1.521468917E1,-2.673367812E1,7.715299312E0,-1.034491732E1,2.968556390E1
1.522463217E1,-1.211001631E1,3.005815585E0,4.716358298E-1,1.248638710E1
1.523457517E1,-6.820427395E0,1.659453689E0,6.268405214E0,9.410893705E0
1.524451817E1,-8.193814391E0,2.042311536E0,6.334900920E0,1.055654301E1
1.525446117E1,-7.976368135E0,2.057085842E0,6.640646564E0,1.058074844E1
1.526440417E1,-7.954376757E0,2.025943864E0,6.641920087E0,1.055896115E1
1.527434717E1,-9.211476667E0,1.490195069E0,6.740684237E0,1.151124701E1
1.528429017E1,-1.455752864E1,-4.344210796E-1,8.538525295E0,1.688243987E1
1.529423317E1,-1.985158015E1,-2.602931609E0,1.169702513E1,2.318794696E1
1.530417617E1,-1.905926605E1,-2.995439993E0,1.329031655E1,2.342777832E1
1.531412017E1,-1.522437785E1,-2.942148178E0,1.177569006E1,1.947061358E1
1.532406317E1,-1.025285057E1,-2.915337232E0,8.268914859E0,1.349055555E1
1.533400617E1,-6.296705153E0,-2.621251813E0,4.433036141E0,8.134572286E0
1.534394917E1,-4.590141470E0,-1.904348383E0,2.595297777E0,5.606381367E0
1.535389217E1,-5.166398606E0,-8.318064800E-1,2.877836407E0,5.972061534E0
1.536383517E1,-6.957649852E0,7.523235966E-1,3.847335168E0,7.986042208E0
1.537377817E1,-9.321414261E0,2.162560842E0,4.718156902E0,1.066894736E1
1.538372117E1,-1.203398029E1,3.066704396E0,4.855882804E0,1.333420246E1
1.539366417E1,-1.423652702E1,3.490925154E0,4.430373904E0,1.531317971E1
1.540360717E1,-1.563395192E1,3.600300246E0,3.632854035E0,1.644932348E1
1.541355017E1,-1.620376075E1,3.470666014E0,2.450227772E0,1.675144773E1
1.542349317E1,-1.583130948E1,3.887625115E0,1.051966721E0,1.633556313E1
1.543343717E1,-1.514310272E1,4.045276866E0,-4.925510278E-1,1.568185039E1
1.544338017E1,-1.449011141E1,4.036140884E0,-1.525001789E0,1.511884229E1
1.545332317E1,-1.382270554E1,3.936516901E0,-2.438503520E0,1.457771083E1
1.546326617E1,-1.381768044E1,3.557900916E0,-2.916767753E0,1.456346407E1
1.547320917E1,-1.357696811E1,3.360491899E0,-3.249898247E0,1.435927601E1
1.548315217E1,-1.223710905E1,3.274933393E0,-4.532211936E0,1.345410613E1
1.549309517E1,-1.064809545E1,3.365211187E0,-5.733949823E0,1.255327701E1
1.550303817E1,-9.407530884E0,3.382204657E0,-6.604186835E0,1.198149529E1
1.551298117E1,-8.362962645E0,3.400347106E0,-7.270404553E0,1.159138849E1
1.552292417E1,-7.240436404E0,3.507794664E0,-7.599303417E0,1.106697588E1
1.553286717E1,-5.966008855E0,3.567813701E0,-7.756047388E0,1.041531696E1
1.554281017E1,-4.747644410E0,3.569448583E0,-7.957552965E0,9.929941582E0
1.555275417E1,-3.782831608E0,3.456700816E0,-8.275944382E0,9.733953509E0
1.556269717E1,-3.051871764E0,3.308901916E0,-8.486231892E0,9.606189925E0
1.557264017E1,-2.429580523E0,3.236996366E0,-8.561620628E0,9.470076809E0
1.558258317E1,-1.954988194E0,3.275811937E0,-8.406630237E0,9.231703777E0
1.559252617E1,-2.234250483E0,3.078480104E0,-7.431801739E0,8.348688044E0
1.560246917E1,-5.109535604E0,2.110786963E0,-8.822863698E-1,5.598321617E0
1.561241217E1,-7.731683210E0,1.185558057E-1,6.335205560E0,9.996389860E0
1.562235517E1,-9.056615499E0,-1.343143735E0,9.964759426E0,1.353228546E1
1.563229817E1,-2.884661862E0,-8.154028766E0,2.101238343E1,2.272288971E1
1.564224117E1,4.543031623E1,-1.462689182E1,3.738342951E1,6.062491566E1
1.565218417E1,7.551741230E1,-1.850781164E1,5.331557189E1,9.427602482E1
1.566212717E1,4.287375918E1,-5.084099280E1,7.229582100E1,9.823263974E1
1.567207117E1,1.741632008E1,-4.109913391E1,5.681095788E1,7.224923493E1
1.568201417E1,1.503334464E1,-2.087002478E1,3.219151131E1,4.120500923E1
1.569195717E1,1.031991697E1,-1.098361103E1,1.823186750E1,2.365462724E1
1.570190017E1,3.617427911E0,-6.492237799E0,1.095517017E1,1.323822835E1
1.571184317E1,-5.523437780E-1,-3.847404165E0,5.583951784E0,6.803537314E0
1.572178617E1,-3.465958713E0,-1.473643648E0,1.400006445E0,4.018023574E0
1.573172917E1,-4.837634813E0,2.808180866E-1,-1.391294094E0,5.041554189E0
1.574167217E1,-5.753267854E0,1.750130409E0,-3.497297450E0,6.956589459E0
1.575161517E1,-6.455399755E0,2.842605763E0,-4.745527718E0,8.501330887E0
1.576155817E1,-6.958830990E0,3.536796561E0,-5.497251610E0,9.547462171E0
1.577150117E1,-7.256173600E0,3.851126502E0,-5.903701510E0,1.011617132E1
1.578144417E1,-7.532171534E0,4.040534774E0,-6.011079193E0,1.044952642E1
1.579138717E1,-7.817899820E0,4.152561286E0,-6.018897505E0,1.070469290E1
1.580133117E1,-8.047345147E0,4.106792498E0,-5.928769693E0,1.080628607E1
1.581127417E1,-8.209141697E0,4.027964430E0,-5.798176809E0,1.082743548E1
1.582121717E1,-8.346326147E0,3.991081948E0,-5.738034103E0,1.088645629E1
1.583116017E1,-8.418522888E0,3.960534924E0,-5.609608197E0,1.086393431E1
1.584110317E1,-8.644982042E0,3.995316209E0,-5.479560274E0,1.098744042E1
1.585104617E1,-8.831662588E0,4.051988300E0,-5.009606688E0,1.093220163E1
1.586098917E1,-8.834769214E0,4.291404007E0,-4.519403610E0,1.081176694E1
1.587093217E1,-9.063584211E0,4.541597886E0,-4.456574985E0,1.107410180E1
1.588087517E1,-9.224670324E0,4.744243670E0,-4.270542603E0,1.121783957E1
1.589081817E1,-9.379412209E0,4.942119294E0,-4.051319086E0,1.134949791E1
1.590076117E1,-9.547814358E0,5.088582691E0,-3.797925026E0,1.146641475E1
1.591070517E1,-9.954473004E0,5.351268854E0,-3.414663136E0,1.180624985E1
1.592064817E1,-1.053996289E1,5.622346941E0,-3.044085612E0,1.232753261E1
1.593059117E1,-1.120400896E1,5.678858526E0,-3.016777653E0,1.291821188E1
1.594053417E1,-1.214967680E1,5.498942624E0,-3.152754653E0,1.370375417E1
1.595047717E1,-1.309239532E1,5.327235628E0,-3.115538587E0,1.447400550E1
1.596042017E1,-1.345166696E1,5.393831322E0,-3.014554249E0,1.480298273E1
1.597036317E1,-1.278515220E1,5.770444050E0,-3.167495483E0,1.438023536E1
1.598030617E1,-1.183338220E1,6.165700625E0,-3.371475601E0,1.376269037E1
1.599024917E1,-1.116235222E1,6.437089199E0,-3.399620882E0,1.332635159E1
1.600019217E1,-1.079430859E1,6.614830522E0,-3.296740876E0,1.308210920E1
1.601013517E1,-1.073493830E1,6.736922139E0,-3.171030418E0,1.306447297E1
1.602007817E1,-1.072796842E1,6.914495646E0,-3.141174242E0,1.314406832E1
1.603002117E1,-1.051724880E1,6.953714676E0,-3.346924020E0,1.304486759E1
1.603996517E1,-1.018928783E1,6.839502767E0,-3.677029457E0,1.281096914E1
1.604990817E1,-9.721155651E0,6.696754691E0,-3.996074593E0,1.246258411E1
1.605985117E1,-9.154434739E0,6.560809851E0,-4.347974356E0,1.207281170E1
1.606979417E1,-8.602265793E0,6.378846254E0,-4.743036804E0,1.171260238E1
1.607973717E1,-8.098277904E0,6.157518616E0,-5.105308651E0,1.138250047E1
1.608968017E1,-7.644715233E0,5.892899364E0,-5.309938395E0,1.101650487E1
1.609962317E1,-7.206519629E0,5.645432333E0,-5.375638880E0,1.061613511E1
1.610956617E1,-6.840796756E0,5.458543042E0,-5.328637791E0,1.024629558E1
1.611950917E1,-6.551123353E0,5.421079347E0,-5.230851880E0,9.983342620E0
1.612945242E1,-6.300933275E0,5.468334205E0,-5.277989793E0,9.872264956E0
1.613939542E1,-6.078982909E0,5.521298869E0,-5.462741928E0,9.863078818E0
1.614933942E1,-5.960913007E0,5.500800869E0,-5.622983703E0,9.869611938E0
1.615928242E1,-5.967760681E0,5.339302527E0,-5.516010647E0,9.723615196E0
1.616922542E1,-6.414700211E0,4.936937492E0,-3.347415186E0,8.759390334E0
1.617916842E1,-6.204382296E0,2.812810691E0,3.648737996E0,7.727842689E0
1.618911142E1,6.552491017E0,-2.044371364E1,3.630557833E0,2.177295378E1
1.619905442E1,4.689157753E1,-5.588075475E1,1.977044184E1,7.558008444E1
1.620899742E1,7.331742781E1,-4.074792675E1,4.004998438E1,9.295073966E1
1.621894042E1,6.830733697E1,-4.230200440E1,7.288518760E1,1.084785805E2
1.622888342E1,4.705555216E1,-3.563236150E1,6.104767259E1,8.491589076E1
1.623882642E1,2.821725941E1,-1.722471150E1,3.102353934E1,4.533612696E1
1.624876942E1,1.355693087E1,-9.290952022E0,1.798613592E1,2.436417964E1
1.625871242E1,4.240576792E0,-6.186940051E0,8.548891824E0,1.137296224E1
1.626865642E1,-1.109385209E0,-3.257523309E0,3.016240001E0,4.576013264E0
1.627859942E1,-4.576516289E0,-7.449335200E-1,3.456680936E-1,4.649614362E0
1.628854242E1,-6.673369921E0,1.365648206E0,-2.124109844E0,7.135173702E0
1.629848542E1,-8.016380632E0,3.013254705E0,-3.790331247E0,9.365290883E0
1.630842842E1,-8.640800114E0,3.841792592E0,-3.899123372E0,1.022868320E1
1.631837142E1,-9.300691729E0,4.232278424E0,-3.949205943E0,1.095496576E1
1.632831442E1,-9.399624864E0,4.631257337E0,-3.976926423E0,1.120791845E1
1.633825742E1,-9.312370373E0,4.697545466E0,-3.864045048E0,1.112286022E1
1.634820042E1,-9.221843196E0,4.631320779E0,-3.665222174E0,1.095104459E1
1.635814342E1,-9.138098204E0,4.557127214E0,-3.411881616E0,1.076629850E1
1.636808642E1,-9.264975182E0,4.420018485E0,-3.248180335E0,1.076694033E1
1.637802942E1,-9.387526390E0,4.361008092E0,-2.738782602E0,1.070723930E1
1.638797342E1,-9.490388854E0,4.285700048E0,-2.163140886E0,1.063550112E1
1.639791642E1,-9.611255479E0,4.229051053E0,-2.021437561E0,1.069333037E1
1.640785942E1,-9.785797790E0,4.208326767E0,-1.751232317E0,1.079530765E1
1.641780242E1,-9.914770410E0,4.134184949E0,-1.628119630E0,1.086484841E1
1.642774542E1,-9.966956810E0,4.086340107E0,-1.534175632E0,1.088081331E1
1.643768842E1,-1.004027622E1,4.169112415E0,-1.284385357E0,1.094706767E1
1.644763142E1,-1.014133832E1,4.310998611E0,-1.331471815E0,1.109974185E1
1.645757442E1,-1.048322151E1,4.529744411E0,-1.526997005E0,1.152164214E1
1.646751742E1,-1.202031301E1,4.403446014E0,-6.968430948E-1,1.282044663E1
1.647746042E1,-1.437516100E1,4.197834231E0,-1.750086263E-2,1.497555916E1
1.648740342E1,-1.539434589E1,4.505692766E0,-9.330606669E-1,1.606728835E1
1.649734742E1,-1.513532008E1,5.088702559E0,-8.486274576E-1,1.599040263E1
1.650729042E1,-1.395929883E1,5.663533559E0,-7.593470527E-1,1.508357531E1
1.651723342E1,-1.332093491E1,5.917809672E0,-8.183916517E-1,1.459923091E1
1.652717642E1,-1.338492918E1,6.218351294E0,-5.517912161E-1,1.476918060E1
1.653711942E1,-1.334165277E1,6.391731763E0,-5.377764635E-1,1.480348395E1
1.654706242E1,-1.305653785E1,6.236682315E0,-1.247868618E0,1.452331102E1
1.655700542E1,-1.284701808E1,6.067977279E0,-1.898388901E0,1.433422835E1
1.656694842E1,-1.277176676E1,5.994160860E0,-2.444165964E0,1.431858714E1
1.657689142E1,-1.285247587E1,5.936751142E0,-2.903464461E0,1.445203294E1
1.658683442E1,-1.262952505E1,5.834756405E0,-3.532426937E0,1.435365199E1
1.659677742E1,-1.179410996E1,5.600878889E0,-4.378296847E0,1.377099696E1
1.660672042E1,-1.054628023E1,5.052289608E0,-5.336387106E0,1.285405322E1
1.661666442E1,-9.407750155E0,4.405402200E0,-6.050502875E0,1.202172685E1
1.662660742E1,-8.516390076E0,3.858945691E0,-6.383273765E0,1.132106646E1
1.663655042E1,-7.847331780E0,3.634969558E0,-6.348243681E0,1.072817867E1
1.664649342E1,-7.443147676E0,3.701353582E0,-6.091497120E0,1.030566848E1
1.665643642E1,-7.122365917E0,3.771621911E0,-5.955347042E0,1.002094738E1
1.666637942E1,-6.867933099E0,3.816940463E0,-6.057771549E0,9.921397870E0
1.667632242E1,-6.601692413E0,3.733460643E0,-6.342859565E0,9.887008574E0
1.668626542E1,-6.281191320E0,3.398415771E0,-6.809741609E0,9.867886041E0
1.669620842E1,-5.850956701E0,3.261099758E0,-6.187128332E0,9.118608608E0
1.670615142E1,-5.273933580E0,1.502566023E0,-1.832235550E0,5.781796189E0
1.671609442E1,3.220573876E0,-1.141548696E0,3.258481375E0,4.721538985E0
1.672603842E1,4.543380117E1,-8.412209065E0,-1.763625491E1,4.945738608E1
1.673598142E1,7.632585769E1,-3.148267909E1,-1.098670771E1,8.329167654E1
1.674592442E1,1.292090584E1,-4.764948894E1,6.583192524E1,8.228770252E1
1.675586742E1,-7.345990925E0,-4.994480643E1,7.083802594E1,8.698547690E1
1.676581042E1,7.493589851E-1,-3.437061188E1,6.340723928E1,7.212751551E1
1.677575342E1,9.151708767E0,-1.547071403E1,3.632377136E1,4.052793027E1
1.678569642E1,7.983990566E0,-5.295606869E0,2.007086944E1,2.224021937E1
1.679563942E1,2.325979702E0,-3.159945559E0,1.169485932E1,1.233552480E1
1.680558242E1,-1.840944100E0,-1.565522409E0,4.891483576E0,5.455872723E0
1.681552542E1,-3.896260575E0,4.572744834E-1,2.192852050E-1,3.929126165E0
1.682546842E1,-5.048745611E0,2.160845561E0,-2.800744962E0,6.164678266E0
1.683541142E1,-6.108429487E0,3.043293314E0,-4.433913808E0,8.138435762E0
1.684535542E1,-7.268291954E0,3.766405025E0,-5.327046179E0,9.766846765E0
1.685529842E1,-7.958613650E0,4.394647709E0,-6.024451776E0,1.090625870E1
1.686524142E1,-8.425344250E0,5.026093497E0,-6.022085992E0,1.151145348E1
1.687518442E1,-9.072697681E0,5.601114532E0,-5.787683396E0,1.213192509E1
1.688512742E1,-9.683983147E0,5.897866573E0,-5.906385967E0,1.278474696E1
1.689507042E1,-1.025534266E1,6.082587717E0,-5.794705902E0,1.325701862E1
1.690501342E1,-1.083904680E1,6.305005860E0,-5.208902602E0,1.357831731E1
1.691495642E1,-1.147960928E1,6.517692482E0,-4.861466310E0,1.406753707E1
1.692489942E1,-1.176337115E1,6.876540785E0,-4.575451511E0,1.437353368E1
1.693484242E1,-1.261987948E1,7.248542399E0,-4.247694608E0,1.516066075E1
1.694478542E1,-1.366861971E1,7.672529268E0,-3.529178224E0,1.606717054E1
1.695472842E1,-1.468858228E1,7.764817042E0,-3.388265004E0,1.695662622E1
1.696467242E1,-1.502090060E1,7.842252304E0,-4.025422060E0,1.741644047E1
1.697461542E1,-1.585987079E1,7.894601841E0,-4.458322425E0,1.826846678E1
1.698455842E1,-1.648943465E1,7.860185130E0,-4.170229526E0,1.873698961E1
1.699450142E1,-1.638714229E1,7.608957170E0,-4.010349108E0,1.850722999E1
1.700444442E1,-1.500942251E1,7.786847012E0,-4.170660465E0,1.741585942E1
1.701438742E1,-1.402555012E1,8.023213103E0,-4.627479451E0,1.680778304E1
1.702433042E1,-1.330504920E1,8.141630915E0,-5.157466400E0,1.642893629E1
1.703427342E1,-1.249956717E1,8.298183682E0,-6.107691568E0,1.619885577E1
1.704421642E1,-1.199573365E1,8.152068195E0,-7.888663409E0,1.651014391E1
1.705415942E1,-1.110306847E1,7.711682224E0,-1.046135994E1,1.709351409E1
1.706410242E1,-9.845348758E0,7.674744778E0,-1.569200308E1,2.005172212E1
1.707404542E1,-9.364176119E0,9.722830294E0,-2.273277929E1,2.643861716E1
1.708398942E1,-1.009242402E1,1.006552332E1,-2.532368288E1,2.905960594E1
1.709393242E1,-9.034014841E0,9.366696854E0,-1.976002678E1,2.366024287E1
1.710387542E1,-3.684170954E0,1.036933295E1,-1.129939342E1,1.577252272E1
1.711381842E1,7.718279053E0,1.657161142E1,-4.210118061E0,1.875940380E1
1.712376142E1,-5.099063825E0,7.436360813E0,-6.452234073E0,1.108743607E1
1.713370750E1,-5.434861819E0,5.248107013E0,-5.566479719E0,9.384351159E0
1.714365050E1,-3.780537161E0,5.630182795E0,-4.435911802E0,8.103624685E0
1.715359350E1,-5.536707451E0,4.640752630E0,-4.970008759E0,8.768848353E0
1.716353650E1,-6.441151260E0,3.927009913E0,-5.451556789E0,9.307486655E0
1.717347950E1,-6.447366850E0,3.579689396E0,-5.808903526E0,9.387548969E0
1.718342250E1,-5.628788819E0,3.540415403E0,-5.913537696E0,8.898748950E0
1.719336650E1,-4.768445003E0,3.623787927E0,-5.767209370E0,8.314481980E0
1.720330950E1,-4.217039703E0,3.387813599E0,-5.496312547E0,7.711689598E0
1.721325250E1,-4.258642057E0,2.399475110E0,-5.120942352E0,7.079375929E0
1.722319550E1,-5.868907068E0,-2.038693718E0,-2.498166170E0,6.696355461E0
1.723313850E1,-7.157391908E0,-1.136817538E1,-1.177974218E-1,1.343419319E1
1.724308150E1,-1.097353510E1,-2.628361326E1,5.803051048E0,2.906754548E1
1.725302450E1,-1.644393864E1,-4.822904157E1,1.800227891E1,5.404188759E1
1.726296750E1,-1.682938826E1,-6.360937051E1,4.063255885E1,7.733295005E1
1.727291050E1,3.653868343E0,-6.893195994E1,6.574114371E1,9.532504305E1
1.728285350E1,3.211462978E1,-4.866251671E1,7.065671548E1,9.160655774E1
1.729279650E1,4.286917964E1,-1.656890650E1,6.357216351E1,7.844561937E1
1.730274050E1,3.174254339E1,8.613828662E-1,3.314876601E1,4.590394023E1
1.731268350E1,1.609150824E1,4.359943022E0,1.158194959E1,2.029993342E1
1.732262650E1,6.951688031E0,4.045239736E0,3.612229736E0,8.816923197E0
1.733256950E1,2.188153812E0,3.981168578E0,1.145943171E-1,4.544320875E0
1.734251250E1,-2.325554609E-2,4.754727435E0,-1.471154196E0,4.977174748E0
1.735245550E1,-1.674675892E0,5.300712658E0,-1.922607191E0,5.882050020E0
1.736239850E1,-2.749972419E0,5.537310884E0,-1.407799614E0,6.340824858E0
1.737234150E1,-3.613904963E0,5.325845160E0,-1.544965938E0,6.619052463E0
1.738228450E1,-4.483502875E0,4.778872635E0,-1.990368819E0,6.848429727E0
1.739222750E1,-5.270082604E0,4.330083338E0,-2.317555618E0,7.203780703E0
1.740217050E1,-6.256245344E0,4.055903011E0,-2.472990983E0,7.855357372E0
1.741211350E1,-7.677079571E0,3.792438583E0,-2.198729671E0,8.840506395E0
1.742205750E1,-8.991317303E0,3.407155604E0,-1.733317618E0,9.770203996E0
1.743200050E1,-1.003742161E1,3.198492743E0,-1.148398417E0,1.059712259E1
1.744194350E1,-1.086250700E1,3.140219684E0,-7.112781161E-1,1.132964936E1
1.745188650E1,-1.135019052E1,3.218786674E0,-9.875590557E-1,1.183903228E1
1.746182950E1,-1.153526074E1,3.298315532E0,-1.689382809E0,1.211590442E1
1.747177250E1,-1.173908766E1,3.337058013E0,-2.153332766E0,1.239269855E1
1.748171550E1,-1.191002048E1,3.419212562E0,-2.545456988E0,1.264985983E1
1.749165850E1,-1.226228365E1,3.474564352E0,-2.512549735E0,1.299034657E1
1.750160150E1,-1.266014341E1,3.417599608E0,-2.616184616E0,1.337174783E1
1.751154450E1,-1.259432715E1,3.619970280E0,-2.828841710E0,1.340610333E1
1.752148750E1,-1.326645056E1,3.422544306E0,-1.943449591E0,1.383797370E1
1.753143150E1,-1.396090097E1,2.983720419E0,-1.476973929E0,1.435237943E1
