"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.501461292E0,-8.402045435E-1,1.408383751E0,5.081284196E0,5.339376139E0
8.511405292E0,-8.068572879E-3,3.254969537E-1,5.152226125E0,5.162503987E0
8.521349292E0,1.416055298E-1,-1.392532534E0,3.664831288E0,3.923032928E0
8.531293292E0,-1.791388071E-1,-3.054053945E0,1.058742474E0,3.237324796E0
8.541237292E0,-8.854865509E-1,-4.035407351E0,-1.761305169E0,4.491190802E0
8.551181292E0,-2.166898014E0,-4.957199264E0,-3.845224907E0,6.637396035E0
8.561125292E0,-3.692368750E0,-6.712382544E0,-4.967932413E0,9.130718420E0
8.571069292E0,-5.003376480E0,-9.360757252E0,-5.090977710E0,1.177181407E1
8.581013292E0,-5.666270056E0,-1.123043603E1,-4.309441205E0,1.329663842E1
8.590957292E0,-4.646618557E0,-1.074235608E1,-2.708553082E0,1.201355642E1
8.600901458E0,-2.646242228E0,-8.968276935E0,-2.681936556E-1,9.354384905E0
8.610845458E0,-7.091544074E-1,-6.658267148E0,2.481733447E0,7.141037900E0
8.620789458E0,1.034242641E0,-4.126763663E0,3.544050032E0,5.537158730E0
8.630733458E0,1.948593387E0,-2.067796479E0,1.248597474E0,3.103513190E0
8.640677458E0,2.070424803E0,-8.282119042E-1,-1.478931870E0,2.675786482E0
8.650621458E0,1.988170266E0,5.880369365E-2,-3.106814541E0,3.688980276E0
8.660565458E0,2.118200063E0,6.987884635E-1,-4.176883365E0,4.735127397E0
8.670509458E0,2.325011403E0,1.391666561E0,-4.573707871E0,5.316128058E0
8.680453458E0,2.448749596E0,2.062070886E0,-4.586945382E0,5.593619478E0
8.690397458E0,2.456155679E0,2.466433915E0,-4.780836130E0,5.913745943E0
8.700341458E0,2.431120825E0,2.765846440E0,-5.078069397E0,6.272722200E0
8.710285458E0,2.337201093E0,3.033839536E0,-5.332979933E0,6.565620020E0
8.720229458E0,2.247597776E0,3.199145000E0,-5.616086912E0,6.843000563E0
8.730173458E0,2.242918249E0,3.322462778E0,-5.942641627E0,7.168293430E0
8.740117458E0,2.399851670E0,3.333687093E0,-6.168073425E0,7.410660393E0
8.750061458E0,2.708027417E0,3.333998165E0,-6.321535939E0,7.642694085E0
8.760005458E0,3.146303127E0,3.323048084E0,-6.477242614E0,7.930734129E0
8.769949458E0,3.614882618E0,3.201682107E0,-6.492519050E0,8.091412007E0
8.779893458E0,4.114744712E0,2.996620839E0,-6.494205387E0,8.251397706E0
8.789837458E0,4.597130063E0,2.789819439E0,-6.589673461E0,8.505321490E0
8.799780458E0,5.116072206E0,2.733265754E0,-6.707806513E0,8.867897424E0
8.809724458E0,5.674004753E0,2.837274272E0,-6.699789396E0,9.226680507E0
8.819668458E0,6.265185152E0,3.051233833E0,-6.422660025E0,9.476979197E0
8.829612458E0,6.882929453E0,3.335576913E0,-5.937500755E0,9.682701401E0
8.839556458E0,7.432605731E0,3.615590715E0,-5.359916301E0,9.851133282E0
8.849500458E0,7.875325910E0,3.748900800E0,-4.895359111E0,1.000197762E1
8.859444458E0,8.057853178E0,3.517678505E0,-4.400694607E0,9.832048257E0
8.869388458E0,7.540899088E0,2.634750111E0,-3.243590271E0,8.621365614E0
8.879332458E0,5.893034434E0,8.762222224E-1,-1.357750079E0,6.110573255E0
8.889276458E0,2.587394096E0,-1.188458861E0,2.490850426E0,3.783038265E0
8.899220458E0,-4.557419867E0,-3.286879547E0,1.079644399E1,1.217114850E1
8.909164458E0,-1.484731313E1,-7.842365740E0,1.929072691E1,2.557493993E1
8.919108458E0,-1.794660172E1,-1.075937966E1,1.509391010E1,2.580059856E1
8.929052458E0,-1.819117087E1,-1.159863286E1,1.374924580E1,2.558297758E1
8.938996458E0,-1.801558367E1,-8.720993507E0,1.442908519E1,2.467418655E1
8.948940458E0,-8.948546675E0,-1.567325690E0,1.117009043E1,1.439805256E1
8.958884458E0,-3.991974233E0,2.923208461E0,7.279300507E0,8.801660176E0
8.968828458E0,-1.264161592E0,5.769022007E0,5.117688376E0,7.814758714E0
8.978772458E0,9.510262370E-2,6.518083661E0,4.327896772E0,7.824650126E0
8.988716458E0,-6.646869171E-1,5.021970626E0,1.326343807E0,5.236524186E0
8.998660458E0,-2.239851969E0,3.086716492E0,-2.899531916E0,4.790828830E0
9.008604458E0,-3.580026780E0,1.639469807E0,-6.419479140E0,7.530880787E0
9.018548458E0,-4.411279821E0,6.179115307E-1,-8.850791754E0,9.908467036E0
9.028492458E0,-4.628222047E0,2.947873771E-2,-1.033006656E1,1.131952223E1
9.038436458E0,-3.951941271E0,-6.337808740E-1,-1.117670012E1,1.187173718E1
9.048380458E0,-2.950406200E0,-1.895928100E0,-1.075017380E1,1.130777064E1
9.058324458E0,4.697939569E-1,-3.866190099E0,-6.787711639E0,7.825673232E0
9.068268458E0,3.992304600E0,-4.555441169E0,-1.400343537E0,6.217033239E0
9.078212458E0,6.246606794E0,-5.434152551E0,2.084802229E0,8.537945346E0
9.088156458E0,6.613444732E0,-5.482130710E0,1.669937601E0,8.751005653E0
9.098100458E0,5.051338851E0,-4.405304552E0,-1.024431890E0,6.780279720E0
9.108044458E0,3.489462181E0,-3.478285813E0,-2.805496117E0,5.669711365E0
9.117988458E0,3.604485683E0,-2.590329983E0,-3.338771832E0,5.554234763E0
9.127932458E0,4.665970502E0,-1.906305739E0,-3.128892458E0,5.932558496E0
9.137876458E0,4.719228112E0,-1.717099780E0,-3.507982067E0,6.125804748E0
9.147820458E0,3.570527979E0,-1.628738996E0,-4.314979688E0,5.832710388E0
9.157764458E0,2.148946477E0,-1.585688871E0,-4.868596405E0,5.552982182E0
9.167708458E0,1.527802606E0,-1.590411667E0,-5.176056452E0,5.626291005E0
9.177652458E0,1.218367369E0,-1.345444906E0,-5.376068065E0,5.674217909E0
9.187596458E0,5.626652831E-1,-7.878743023E-1,-5.005628242E0,5.098397026E0
9.197540458E0,-5.691252869E-1,-8.606107414E-2,-4.215412423E0,4.254528410E0
9.207484458E0,-1.017167017E0,7.015787548E-1,-3.522437553E0,3.732881971E0
9.217428458E0,-4.656810254E-1,1.337221967E0,-2.885975439E0,3.214634604E0
9.227372458E0,3.568842226E-1,1.632516882E0,-2.272024081E0,2.820384928E0
9.237316458E0,5.628892314E-1,2.076562040E0,-1.922849851E0,2.885533875E0
9.247260458E0,3.473392278E-1,2.660487215E0,-1.429610898E0,3.040168429E0
9.257204458E0,2.011699462E-1,3.154093373E0,-7.766657746E-1,3.254532851E0
9.267148458E0,3.583343321E-1,3.388533976E0,4.007915497E-2,3.407663766E0
9.277092458E0,7.129749781E-1,3.472902281E0,8.960717654E-1,3.656819408E0
9.287036458E0,1.005571404E0,3.394274772E0,1.541375163E0,3.861102494E0
9.296980458E0,9.746940118E-1,3.165133501E0,1.984210532E0,3.860724016E0
9.306924458E0,6.425680697E-1,2.719381540E0,2.273353007E0,3.602230362E0
9.316868458E0,1.413143384E-1,2.262682423E0,2.312075608E0,3.238115981E0
9.326812458E0,-5.107876164E-1,1.782045389E0,2.197264359E0,2.874814850E0
9.336755458E0,-1.258036634E0,1.223681318E0,1.899422250E0,2.586089137E0
9.346699458E0,-1.865285182E0,6.548624253E-1,1.555566355E0,2.515535786E0
9.356643458E0,-1.966159008E0,1.939375252E-1,1.680267584E0,2.593586737E0
9.366587458E0,-1.762275369E0,-4.009962022E-1,2.097219522E0,2.768527073E0
9.376531458E0,-1.204386676E0,-1.034565407E0,2.493918167E0,2.956433776E0
9.386475458E0,-5.380660468E-1,-1.538831039E0,2.744309975E0,3.191982656E0
9.396419458E0,-2.188811624E-1,-1.616193210E0,2.871282263E0,3.302158580E0
9.406363458E0,-5.696725863E-1,-1.052314045E0,2.938996528E0,3.173262091E0
9.416307458E0,-1.237041036E0,6.455910802E-3,2.613887830E0,2.891837096E0
9.426251458E0,-1.381475157E0,8.753843164E-1,1.919927705E0,2.522081224E0
9.436195458E0,-1.222408087E0,1.358714578E0,1.309440822E0,2.248337631E0
9.446139458E0,-1.301253405E0,1.360939443E0,9.072190435E-1,2.090086836E0
9.456083458E0,-1.664687093E0,1.039500457E0,6.131017573E-1,2.056122099E0
9.466027458E0,-2.098991667E0,7.265364254E-1,2.644508529E-1,2.236862859E0
9.475971458E0,-2.618914681E0,4.920233166E-1,-1.820824416E-1,2.670946474E0
9.485915458E0,-3.363483042E0,1.681793708E-1,-6.006865105E-1,3.420837143E0
9.495859458E0,-4.314373624E0,-2.821351719E-1,-8.310695846E-1,4.402737407E0
9.505803458E0,-5.378312227E0,-7.305101931E-1,-7.674635728E-1,5.481686591E0
9.515747458E0,-6.210201445E0,-1.078460455E0,-3.519159897E-1,6.312964739E0
9.525691458E0,-6.617123215E0,-1.488193567E0,9.906601265E-2,6.783130090E0
9.535635458E0,-6.787010558E0,-1.853467959E0,5.528403528E-1,7.057229502E0
9.545579458E0,-6.995005374E0,-2.313594714E0,1.008226916E0,7.436352748E0
9.555523458E0,-6.705756480E0,-2.574412107E0,1.710427669E0,7.383788355E0
9.565467458E0,-5.729957929E0,-2.316296128E0,2.851056744E0,6.806333093E0
9.575411458E0,-4.666705789E0,-1.501160352E0,4.372250826E0,6.568729148E0
9.585355458E0,-3.871062876E0,-1.952788764E-1,5.480320412E0,6.712464037E0
9.595299458E0,-3.246673215E0,1.335321037E0,5.543596641E0,6.561663886E0
9.605243083E0,-2.770153499E0,2.456400678E0,5.099149779E0,6.301506420E0
9.615187083E0,-2.127158290E0,3.196988547E0,4.959243450E0,6.272131516E0
9.625131083E0,-1.393015514E0,3.223722602E0,5.031499833E0,6.135867518E0
9.635075083E0,-9.431588084E-1,2.334106747E0,4.642869322E0,5.281461766E0
9.645019083E0,-9.937997890E-1,6.143365431E-1,3.710101016E0,3.889716822E0
9.654963083E0,-1.405583519E0,-1.504152957E0,2.066849815E0,2.917192024E0
9.664907083E0,-2.444734898E0,-3.633540498E0,9.855832815E-2,4.380531819E0
9.674851083E0,-3.989929461E0,-5.144827058E0,-2.197846157E0,6.871630832E0
9.684795083E0,-5.671748312E0,-6.804136468E0,-3.820912769E0,9.646987943E0
9.694739083E0,-7.195359634E0,-9.281122853E0,-4.419441073E0,1.254766516E1
9.704683083E0,-7.373060610E0,-1.065870698E1,-4.446406969E0,1.370184631E1
9.714627083E0,-4.986499661E0,-9.677234876E0,-3.351757329E0,1.139071248E1
9.724571083E0,-2.300394040E0,-7.882979330E0,-1.317063691E0,8.316720064E0
9.734515083E0,1.048054934E-2,-5.823180088E0,8.328677496E-1,5.882448883E0
9.744459083E0,1.747583655E0,-3.852672506E0,1.439063214E0,4.468560954E0
9.754403083E0,2.693991761E0,-2.240695138E0,-1.481166968E-1,3.507170493E0
9.764347083E0,2.902346181E0,-1.149084880E0,-2.222321432E0,3.831804009E0
9.774291083E0,2.861574131E0,-3.916079128E-1,-3.422329128E0,4.478202756E0
9.784235083E0,2.728266385E0,1.563966465E-1,-4.215534337E0,5.023806040E0
9.794179083E0,2.601481208E0,7.132158834E-1,-4.808019835E0,5.513024225E0
9.804123083E0,2.580264001E0,1.185679094E0,-5.053268432E0,5.796474711E0
9.814067083E0,2.611564731E0,1.597577430E0,-5.149992489E0,5.991239156E0
9.824011083E0,2.607894434E0,1.970653177E0,-5.120930073E0,6.075237619E0
9.833955083E0,2.547955211E0,2.203847154E0,-5.114791081E0,6.124549440E0
9.843899083E0,2.424092472E0,2.377747441E0,-5.216330904E0,6.224147758E0
9.853843083E0,2.300226810E0,2.491653541E0,-5.501388515E0,6.462558033E0
9.863787083E0,2.297538260E0,2.540302375E0,-5.927768065E0,6.846185247E0
9.873731083E0,2.458281142E0,2.567314172E0,-6.302182240E0,7.235450865E0
9.883675083E0,2.801937793E0,2.601832625E0,-6.561987480E0,7.594739501E0
9.893619083E0,3.302823150E0,2.614397122E0,-6.716962668E0,7.928511876E0
9.903563083E0,3.912800594E0,2.582335669E0,-6.829168983E0,8.283478435E0
9.913507083E0,4.536286275E0,2.681241322E0,-6.837048690E0,8.632043964E0
9.923451083E0,5.086080667E0,2.987053624E0,-6.899574721E0,9.077160197E0
9.933395083E0,5.513810924E0,3.407963104E0,-6.982428013E0,9.527361880E0
9.943339083E0,6.006052927E0,3.872083508E0,-7.046060922E0,1.003557059E1
9.953282083E0,6.723022138E0,4.204617586E0,-6.778056132E0,1.043167679E1
9.963227083E0,7.706941887E0,4.294098696E0,-6.323591820E0,1.085467873E1
9.973170083E0,8.800448397E0,4.134509470E0,-5.952589495E0,1.140067464E1
9.983114083E0,9.668769277E0,3.433826509E0,-5.192165532E0,1.149934114E1
9.993058083E0,9.465935798E0,1.578602630E0,-3.512286495E0,1.021920169E1
1.000300208E1,7.541820025E0,-1.523805449E0,-1.252109019E0,7.795435160E0
1.001294608E1,2.717663628E0,-5.457191750E0,3.150293852E0,6.862287429E0
1.002289008E1,-8.088393186E0,-1.130172996E1,1.728537285E1,2.217961494E1
1.003283408E1,-1.862795438E1,-1.435353916E1,2.274834224E1,3.271867731E1
1.004277808E1,-1.941914113E1,-1.219548623E1,1.414363231E1,2.694207233E1
1.005272208E1,-2.016804081E1,-9.896791391E0,1.360955348E1,2.626625774E1
1.006266608E1,-1.366287307E1,-2.801794537E0,1.161948988E1,1.815314568E1
1.007261008E1,-6.216032288E0,3.631158342E0,8.344203023E0,1.102043976E1
1.008255408E1,-2.870225671E0,7.910585790E0,6.616559544E0,1.070487847E1
1.009249808E1,-1.430186849E0,9.777956089E0,4.340434372E0,1.079320296E1
1.010244208E1,-1.342270453E0,8.925673537E0,-3.373708946E-1,9.032339518E0
1.011238608E1,-1.935664024E0,7.045145248E0,-4.225176396E0,8.439963410E0
1.012233008E1,-2.368186659E0,4.776016270E0,-7.012946970E0,8.809089889E0
1.013227408E1,-2.531521026E0,2.708852459E0,-8.777292253E0,9.528239064E0
1.014221808E1,-2.799614110E0,8.848807794E-1,-1.015160019E1,1.056767900E1
1.015216208E1,-4.041946292E0,-1.660765951E0,-1.156381386E1,1.236192802E1
1.016210608E1,-3.961389787E0,-6.180737325E0,-1.019790896E1,1.256548726E1
1.017205008E1,-1.294201663E0,-7.616356237E0,-5.081112873E0,9.246704726E0
1.018199408E1,1.607655691E0,-7.125907575E0,-7.970249024E-1,7.348357932E0
1.019193808E1,4.043433824E0,-6.627010272E0,2.914426821E0,8.292195483E0
1.020188208E1,5.418110715E0,-5.695039526E0,3.553779214E0,8.626630027E0
1.021182608E1,5.396917482E0,-3.772634064E0,7.603485346E-1,6.628545540E0
1.022177008E1,4.112710465E0,-2.198618574E0,-1.893792697E0,5.033364857E0
1.023171408E1,3.778902279E0,-1.716147854E0,-3.066623997E0,5.160372916E0
1.024165808E1,4.116166170E0,-1.778138865E0,-3.537092138E0,5.711008891E0
1.025160208E1,4.305335290E0,-2.000318441E0,-4.039662077E0,6.233462563E0
1.026154608E1,4.217585540E0,-2.490414516E0,-4.692715374E0,6.783197611E0
1.027149008E1,3.580612671E0,-3.199273054E0,-5.465778387E0,7.275360372E0
1.028143408E1,2.620281760E0,-3.609810743E0,-6.152600523E0,7.599414668E0
1.029137808E1,2.133330318E0,-3.509228693E0,-6.458083043E0,7.653275172E0
1.030132208E1,2.127639223E0,-2.850389577E0,-6.318526962E0,7.250886316E0
1.031126608E1,2.293467429E0,-1.916688055E0,-5.672605514E0,6.411874863E0
1.032121008E1,2.324966379E0,-9.920152187E-1,-4.730450088E0,5.363461652E0
1.033115408E1,9.023399806E-1,-8.765619457E-2,-2.544331984E0,2.701023194E0
1.034109808E1,1.624894452E-1,4.716603881E-1,-1.728420575E0,1.798973047E0
1.035104208E1,2.545043882E0,1.153267978E0,-2.260941122E0,3.594319150E0
1.036098608E1,2.307890171E0,1.437651404E0,-1.582686326E0,3.146123743E0
1.037093008E1,9.750407517E-1,1.804481741E0,-4.399778348E-1,2.097722411E0
1.038087408E1,1.119419616E0,2.102051808E0,-4.798880053E-1,2.429406219E0
1.039081808E1,1.246014174E0,2.383334455E0,4.888254013E-3,2.689397394E0
1.040076208E1,5.323960018E-1,2.572049832E0,4.135197322E-1,2.658925424E0
1.041070608E1,-1.083547533E-2,2.558773144E0,7.494913515E-1,2.666303565E0
1.042065008E1,-4.159212202E-1,2.193279482E0,9.443710092E-1,2.423902215E0
1.043059408E1,-8.382755470E-1,1.676934671E0,9.732210982E-1,2.112338773E0
1.044053808E1,-1.491782003E0,1.283393669E0,9.490322634E-1,2.184759733E0
1.045048208E1,-2.128662486E0,9.436271703E-1,1.030555387E0,2.546307252E0
1.046042608E1,-2.556816081E0,1.050839962E0,1.287937102E0,3.049648353E0
1.047037008E1,-3.070295756E0,1.348006572E0,1.701581855E0,3.760215227E0
1.048031408E1,-3.242977483E0,1.451791141E0,2.082729099E0,4.118538693E0
1.049025808E1,-3.076406096E0,1.435776787E0,2.451141399E0,4.187340876E0
1.050020208E1,-2.827224078E0,1.348697712E0,2.878910540E0,4.254445605E0
1.051014608E1,-2.594894904E0,1.378785145E0,3.348688710E0,4.455136823E0
1.052009008E1,-2.677307315E0,1.686935749E0,3.814166837E0,4.955965632E0
1.053003408E1,-2.756171637E0,2.064595129E0,4.217811828E0,5.445086937E0
1.053997808E1,-2.388715648E0,2.027425548E0,4.121979471E0,5.177560387E0
1.054992108E1,-2.051303823E0,1.659338645E0,3.322921200E0,4.243000992E0
1.055986508E1,-2.019550226E0,1.175987919E0,2.520103168E0,3.436924596E0
1.056980908E1,-2.150631060E0,6.721216518E-1,1.883768084E0,2.936927590E0
1.057975308E1,-2.356698342E0,3.174055767E-1,1.481687955E0,2.801815941E0
1.058969708E1,-2.573884104E0,5.302138209E-2,1.104011764E0,2.801166297E0
1.059964104E1,-2.813819920E0,-1.568597460E-1,6.357256579E-1,2.889002360E0
1.060958504E1,-3.008153302E0,-3.836469287E-1,2.384772286E-1,3.041881431E0
1.061952904E1,-3.290770577E0,-7.434126592E-1,-1.308489919E-1,3.376233823E0
1.062947304E1,-3.340051203E0,-1.137972831E0,-4.113402191E-1,3.552481524E0
1.063941704E1,-3.220854250E0,-1.480312690E0,-5.598875633E-1,3.588690826E0
1.064936104E1,-3.321489801E0,-1.844605919E0,-4.371963143E-1,3.824396177E0
1.065930504E1,-3.712811201E0,-2.405350977E0,5.697790056E-2,4.424243078E0
1.066924904E1,-4.099616503E0,-3.141425965E0,8.954054752E-1,5.241866416E0
1.067919304E1,-4.291592872E0,-3.637263420E0,1.755713185E0,5.893215027E0
1.068913704E1,-4.444033000E0,-3.637143552E0,2.467126225E0,6.250196344E0
1.069908104E1,-3.944353924E0,-2.613431162E0,3.017298347E0,5.611776869E0
1.070902504E1,-3.104748720E0,-8.843539453E-1,3.332617053E0,4.639814968E0
1.071896904E1,-2.463209468E0,7.941571355E-1,3.340819527E0,4.226010122E0
1.072891304E1,-2.125312616E0,2.143687491E0,3.237286388E0,4.426327251E0
1.073885704E1,-1.953676372E0,3.071343577E0,3.347166095E0,4.945050414E0
1.074880104E1,-1.809216816E0,3.263872508E0,3.463437978E0,5.091319265E0
1.075874504E1,-1.732908897E0,2.651776033E0,3.086464477E0,4.422799152E0
1.076868904E1,-1.816230551E0,1.308592830E0,2.391030561E0,3.275383298E0
1.077863304E1,-2.118409978E0,-6.931400532E-1,1.575439872E0,2.729489835E0
1.078857704E1,-2.336718698E0,-2.454893850E0,4.629926218E-1,3.420690026E0
1.079852104E1,-2.691708423E0,-3.587104835E0,-9.224554257E-1,4.578595783E0
1.080846504E1,-3.541826921E0,-4.637577592E0,-2.369377152E0,6.298064143E0
1.081840904E1,-4.861207863E0,-6.346050975E0,-3.214981599E0,8.616252756E0
1.082835304E1,-5.927102652E0,-7.896141998E0,-3.298777462E0,1.040968477E1
1.083829704E1,-4.648653973E0,-7.811943262E0,-2.902725373E0,9.542654550E0
1.084824104E1,-2.552226017E0,-6.810180734E0,-2.148274047E0,7.583370007E0
1.085818504E1,-7.804144245E-1,-5.528340086E0,-1.124233921E0,5.695216650E0
1.086812904E1,9.533592761E-1,-3.965730175E0,-1.037880778E-2,4.078727430E0
1.087807304E1,2.253375410E0,-2.380147138E0,3.275990278E-1,3.293952377E0
1.088801704E1,2.782404585E0,-1.111203693E0,-6.063439840E-1,3.056828740E0
1.089796104E1,2.801948903E0,-2.957971913E-1,-2.268460642E0,3.617226467E0
1.090790504E1,2.655505972E0,2.878157419E-1,-3.437835944E0,4.353534868E0
1.091784904E1,2.504246689E0,7.249237633E-1,-4.028613471E0,4.798592756E0
1.092779304E1,2.446300782E0,1.031890306E0,-4.283837417E0,5.039885727E0
1.093773704E1,2.534724131E0,1.306493679E0,-4.445424052E0,5.281434196E0
1.094768104E1,2.709623122E0,1.577221518E0,-4.378062374E0,5.384896966E0
1.095762504E1,2.786146218E0,1.741758658E0,-4.246846469E0,5.369547365E0
1.096756904E1,2.764078826E0,1.940286832E0,-4.114334529E0,5.322836966E0
1.097751304E1,2.646977223E0,2.204602615E0,-4.268520636E0,5.485164494E0
1.098745704E1,2.615168370E0,2.476082405E0,-4.342317175E0,5.641436708E0
1.099740104E1,2.722326198E0,2.611253074E0,-4.356409550E0,5.762638867E0
1.100734504E1,2.948099474E0,2.578185316E0,-4.524847367E0,5.984360762E0
1.101728904E1,3.330302725E0,2.444642512E0,-4.783719684E0,6.320693575E0
1.102723304E1,3.810788900E0,2.311900776E0,-5.114871773E0,6.784460958E0
1.103717704E1,4.364335451E0,2.239290052E0,-5.483557431E0,7.357393965E0
1.104712104E1,4.921942892E0,2.138379974E0,-5.776395346E0,7.884474233E0
1.105706504E1,5.488432254E0,2.044830955E0,-5.944895729E0,8.345418352E0
1.106700904E1,6.073373675E0,2.043916451E0,-6.028393384E0,8.798010516E0
1.107695304E1,6.747983902E0,2.098768596E0,-6.070612035E0,9.316246392E0
1.108689704E1,7.539775254E0,2.161848943E0,-6.042885708E0,9.901427645E0
1.109684104E1,8.257267206E0,2.164795355E0,-5.961734540E0,1.041206413E1
1.110678504E1,8.592683376E0,1.899528231E0,-5.373337415E0,1.031092479E1
1.111672904E1,8.441256863E0,1.209953225E0,-3.938214932E0,9.392994255E0
1.112667204E1,7.014723355E0,1.884721327E-1,-2.222552105E0,7.360815399E0
1.113661604E1,3.879780782E0,-1.086255378E0,-5.379485178E-1,4.064731021E0
1.114656004E1,-5.966978323E-1,-2.606803343E0,1.634748472E0,3.134306070E0
1.115650404E1,-6.884252678E0,-4.425977967E0,6.747172308E0,1.060691049E1
1.116644804E1,-1.494248476E1,-7.006533160E0,1.461596220E1,2.204531035E1
1.117639204E1,-2.159004156E1,-9.141977831E0,1.612134190E1,2.845352909E1
1.118633604E1,-2.274139808E1,-7.753500926E0,1.398382205E1,2.779991443E1
1.119628004E1,-1.747700482E1,-1.613943787E0,1.200064063E1,2.126184111E1
1.120622404E1,-1.167794917E1,3.612388195E0,1.012357916E1,1.587169494E1
1.121616804E1,-7.932625700E0,6.571811387E0,7.591387457E0,1.279626582E1
1.122611204E1,-5.470854939E0,7.724959497E0,4.550742347E0,1.050307140E1
1.123605604E1,-4.092097276E0,7.233571773E0,1.515575493E0,8.447886705E0
1.124600004E1,-3.471797158E0,5.270941560E0,-2.355264312E0,6.736725496E0
1.125594404E1,-2.943201261E0,2.844044763E0,-6.136911274E0,7.376496747E0
1.126588804E1,-2.084617749E0,9.347920275E-1,-8.743218774E0,9.036777181E0
1.127583204E1,-1.166067533E0,-2.997113174E-1,-1.039400820E1,1.046350548E1
1.128577604E1,-4.747126347E-1,-1.608063242E0,-1.105219068E1,1.117864653E1
1.129572004E1,3.192702538E-1,-3.852604678E0,-1.023294665E1,1.093881591E1
1.130566404E1,3.001645936E0,-6.128379017E0,-5.674311147E0,8.874948715E0
1.131560804E1,5.724942187E0,-5.869153821E0,-9.131979677E-1,8.249597575E0
1.132555204E1,7.903767352E0,-5.891912354E0,2.090170558E0,1.007734997E1
1.133549604E1,8.280499363E0,-5.941971536E0,2.725395986E0,1.054995160E1
1.134544004E1,6.177426047E0,-4.573788562E0,-7.312323242E-2,7.686708098E0
1.135538404E1,3.396925900E0,-3.310873597E0,-3.107008669E0,5.670493136E0
1.136532804E1,2.697300700E0,-2.644866378E0,-4.085802163E0,5.564578020E0
1.137527204E1,3.582440511E0,-2.007491806E0,-3.819445118E0,5.608214009E0
1.138521604E1,4.439613090E0,-1.761845013E0,-3.630692319E0,5.999682404E0
1.139516004E1,4.534760737E0,-1.910770673E0,-3.940450907E0,6.304145688E0
1.140510404E1,3.560239218E0,-2.351781710E0,-4.556940980E0,6.242747119E0
1.141504804E1,2.586668456E0,-2.840019540E0,-5.161157747E0,6.433825765E0
1.142499204E1,1.914654393E0,-3.003554467E0,-5.539918157E0,6.586192684E0
1.143493604E1,1.326486479E0,-2.710847529E0,-5.381901248E0,6.170342109E0
1.144488004E1,1.074693679E0,-1.944927183E0,-4.523460115E0,5.039781708E0
1.145482404E1,1.210264297E0,-1.060130019E0,-3.631253360E0,3.971727116E0
1.146476804E1,1.508421425E0,-4.425693208E-1,-3.009550202E0,3.395378508E0
1.147471204E1,1.518416070E0,-4.160703242E-2,-2.500803264E0,2.925975986E0
1.148465604E1,1.204389600E0,5.212383449E-1,-1.936652642E0,2.339415990E0
1.149460004E1,9.237881523E-1,1.162308943E0,-1.135462037E0,1.869122967E0
1.150454404E1,8.090593493E-1,1.705902362E0,-2.564401857E-1,1.905371741E0
1.151448804E1,7.010852498E-1,2.219415951E0,5.273709047E-1,2.386513725E0
1.152443204E1,6.036314607E-1,2.445666944E0,1.105605569E0,2.751003710E0
1.153437604E1,3.713414633E-1,2.559611635E0,1.440624129E0,2.960558070E0
1.154432004E1,-2.960445285E-2,2.568205288E0,1.540460658E0,2.994924684E0
1.155426404E1,-6.161719841E-1,2.288843451E0,1.374923644E0,2.740234895E0
1.156420804E1,-1.161917764E0,1.885929946E0,1.212105585E0,2.525071207E0
1.157415204E1,-1.464262667E0,1.546614268E0,1.154420464E0,2.422553913E0
1.158409604E1,-1.645302404E0,1.397206798E0,1.048976455E0,2.399908007E0
1.159404004E1,-1.657728907E0,1.469860207E0,9.723766141E-1,2.419518637E0
1.160398696E1,-1.405129191E0,1.536583369E0,9.963409889E-1,2.308283314E0
1.161393096E1,-9.183683681E-1,1.713659863E0,1.059460512E0,2.214156084E0
1.162387496E1,-6.070789790E-1,2.172113146E0,1.142461739E0,2.528208699E0
1.163381896E1,-1.029286541E0,2.648316820E0,1.278950955E0,3.115883231E0
1.164376296E1,-2.193045008E0,2.233485521E0,1.830531671E0,3.626120541E0
1.165370696E1,-2.941158244E0,5.840520591E-1,2.793692050E0,4.098322083E0
1.166365096E1,-3.512327718E0,-7.284543121E-1,3.922388566E0,5.315282094E0
1.167359496E1,-4.074667895E0,-1.063872237E0,5.414700034E0,6.859571346E0
1.168353796E1,-4.177457269E0,-2.769527847E-1,6.367634218E0,7.620670417E0
1.169348196E1,-3.419736473E0,7.297664273E-1,4.925952913E0,6.040874827E0
1.170342596E1,-2.050220334E0,1.472076886E0,2.497525607E0,3.550781313E0
1.171336996E1,-7.735649961E-1,1.987608933E0,1.440040284E0,2.573462278E0
1.172331396E1,2.986114562E-2,1.952404602E0,1.234569418E0,2.310181176E0
1.173325796E1,3.252209651E-1,1.422050448E0,8.135514727E-1,1.670288045E0
1.174320196E1,-3.445430893E-1,4.359415019E-1,-9.959664747E-2,5.645125557E-1
1.175314596E1,-1.607023022E0,-6.340708959E-1,-1.124740874E0,2.061458447E0
1.176308996E1,-2.868586112E0,-1.672808291E0,-2.289902820E0,4.033699144E0
1.177303396E1,-3.783940825E0,-2.671084709E0,-3.103772235E0,5.575509284E0
1.178297796E1,-4.162407120E0,-3.487622062E0,-3.006117886E0,6.206922380E0
