"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.093319100E1,-1.177523983E0,2.026908070E0,-1.116426719E0,2.596406684E0
3.094326400E1,-1.819850124E0,1.055283846E0,-1.352525300E-1,2.108025549E0
3.095333700E1,-2.448087253E0,-6.190037906E-1,7.301424032E-1,2.628574674E0
3.096341000E1,-3.176971481E0,-2.389017364E0,1.445060411E0,4.229509588E0
3.097348300E1,-4.095122625E0,-4.516692840E0,1.383291887E0,6.251722960E0
3.098355600E1,-5.481156564E0,-6.183408333E0,1.214269347E0,8.351770228E0
3.099362900E1,-7.627240244E0,-6.653391155E0,7.681199227E-1,1.015048845E1
3.100370200E1,-8.907212707E0,-6.301953614E0,-1.302569320E0,1.098861886E1
3.101377500E1,-7.636893412E0,-5.618513507E0,-4.772586293E0,1.061449080E1
3.102384800E1,-4.793290991E0,-4.309354082E0,-6.800531659E0,9.369813337E0
3.103392100E1,-2.257060618E0,-2.542920173E0,-6.562713704E0,7.391209428E0
3.104399300E1,-5.988159497E-1,1.508944166E-1,-3.657578986E0,3.709344107E0
3.105406600E1,-4.998348313E-1,3.218204584E0,2.300261893E0,3.987214614E0
3.106413900E1,-1.612428773E0,5.743235786E0,9.076096083E0,1.086094857E1
3.107421200E1,-2.724572698E0,6.563950975E0,1.148384500E1,1.350508959E1
3.108428500E1,-3.576884779E0,6.438686659E0,8.100650704E0,1.094857673E1
3.109435800E1,-4.036270400E0,6.686049024E0,4.885559177E0,9.212134322E0
3.110443100E1,-3.114575258E0,6.139109243E0,2.323022473E0,7.265375058E0
3.111450400E1,-1.112683185E0,4.094961242E0,1.179859653E0,4.404411453E0
3.112457700E1,1.071242798E0,1.452253656E0,2.644015316E0,3.201158978E0
3.113465000E1,2.170312496E0,2.600040454E-1,4.406181049E0,4.918565835E0
3.114472300E1,2.395366563E0,-9.439861894E-1,5.725459081E0,6.277720334E0
3.115479600E1,2.185616413E0,-3.055748468E0,5.477706707E0,6.642272847E0
3.116486900E1,1.914573555E0,-5.219964364E0,3.582634346E0,6.614294272E0
3.117494100E1,1.651138510E0,-6.060618559E0,2.440628690E0,6.738992810E0
3.118501413E1,1.497755519E0,-4.861784983E0,1.769556760E0,5.386237643E0
3.119508713E1,1.451266938E0,-2.331383699E0,1.238235769E0,3.012433152E0
3.120516012E1,1.161327268E0,-3.668069476E-1,7.451888971E-1,1.427772690E0
3.121523313E1,6.701269472E-1,4.997018802E-1,6.014269142E-1,1.029799217E0
3.122530613E1,-1.675888020E-1,5.330193150E-1,6.938070743E-1,8.908220097E-1
3.123537913E1,-1.117380838E0,4.070661968E-1,7.393197544E-1,1.400298727E0
3.124545213E1,-1.904013045E0,6.759387141E-1,6.351247104E-1,2.117909871E0
3.125552513E1,-2.626205282E0,9.435587579E-1,2.314922909E-1,2.800151066E0
3.126559812E1,-3.239990725E0,9.471384233E-1,-2.431016453E-1,3.384332948E0
3.127567112E1,-3.616100593E0,6.262011284E-1,-6.438217127E-1,3.725965344E0
3.128574413E1,-3.652528454E0,3.990227669E-1,-1.034653261E0,3.817157404E0
3.129581612E1,-3.153001405E0,5.678388995E-1,-1.035795807E0,3.367006361E0
3.130588912E1,-2.193606487E0,5.484974796E-1,1.137502715E-2,2.261169674E0
3.131596213E1,-1.263295035E0,2.997668660E-1,1.356839229E0,1.877974231E0
3.132603513E1,-5.300308396E-1,6.921173751E-2,1.996205510E0,2.066533182E0
3.133610813E1,1.338653877E-1,-1.345344919E-1,2.213719593E0,2.221840208E0
3.134618113E1,6.922805855E-1,-1.604423350E-1,2.371513724E0,2.475696164E0
3.135625412E1,9.978222348E-1,-4.155323803E-2,2.022033831E0,2.255215444E0
3.136632712E1,1.113555005E0,2.136689544E-2,1.509740556E0,1.876107097E0
3.137640013E1,1.200033278E0,-1.221939433E-1,1.225211608E0,1.719347176E0
3.138647313E1,1.264656120E0,-3.432397449E-1,1.211287048E0,1.784484502E0
3.139654613E1,1.227799805E0,-3.210109699E-1,9.368128983E-1,1.577389872E0
3.140661913E1,1.170907931E0,-2.492808366E-1,5.101752667E-1,1.301324372E0
3.141669212E1,8.000549296E-1,-1.446443278E-1,-1.494992709E-1,8.266558558E-1
3.142676413E1,4.531460934E-1,-1.269869059E-1,-7.065939116E-1,8.489652597E-1
3.143683713E1,4.049033117E-1,-1.530619794E-1,-8.152047729E-1,9.230024286E-1
3.144691012E1,4.585041894E-1,1.990520847E-1,-4.895756356E-1,6.996657253E-1
3.145698312E1,3.201206582E-1,5.626483262E-1,-5.516766107E-1,8.505277524E-1
3.146705613E1,5.716058951E-2,4.788939786E-1,-1.045678625E0,1.151542688E0
3.147712913E1,-1.238614230E-1,3.651749897E-1,-1.673925694E0,1.717766473E0
3.148720213E1,-2.204148140E-2,4.748921442E-1,-1.559289862E0,1.630151296E0
3.149727513E1,8.558781512E-2,7.166721725E-1,-1.075735652E0,1.295434858E0
3.150734813E1,5.006539531E-2,9.443919861E-1,-5.582874727E-1,1.098211122E0
3.151742112E1,1.447726741E-2,1.144517620E0,-3.456178075E-1,1.195651221E0
3.152749413E1,3.884831607E-2,1.199504251E0,-6.214397407E-1,1.351483256E0
3.153756713E1,1.187310029E-1,1.195939788E0,-6.860994208E-1,1.383871903E0
3.154763912E1,2.741168120E-1,1.133520761E0,-6.257643414E-1,1.323476616E0
3.155771213E1,5.069874378E-1,1.059228378E0,-4.841289908E-1,1.270189710E0
3.156778513E1,8.433140197E-1,1.005885399E0,-3.020280208E-1,1.346924236E0
3.157785813E1,1.302718132E0,7.492183596E-1,-9.178491354E-2,1.505598603E0
3.158793113E1,1.720892723E0,3.175991195E-1,-4.155972844E-1,1.798627829E0
3.159800413E1,2.142124969E0,-2.198523849E-1,-8.367242807E-1,2.310225525E0
3.160807712E1,2.430149018E0,-6.529895622E-1,-1.120562747E0,2.754574466E0
3.161815013E1,2.421525837E0,-8.794873077E-1,-1.272815471E0,2.873559557E0
3.162822313E1,2.053675307E0,-1.213483774E0,-1.384698434E0,2.758172383E0
3.163829613E1,1.394133209E0,-1.489407449E0,-1.289272460E0,2.413330775E0
3.164836913E1,6.070444804E-1,-1.741137684E0,-1.067591066E0,2.130683956E0
3.165844213E1,-8.996599093E-2,-1.813004057E0,-1.146850659E0,2.147171168E0
3.166851413E1,-6.161567813E-1,-1.683827369E0,-1.506741520E0,2.342049059E0
3.167858713E1,-1.013131707E0,-1.266284716E0,-2.092432553E0,2.647298024E0
3.168866013E1,-1.134086333E0,-6.522224075E-1,-2.669408897E0,2.972757934E0
3.169873312E1,-9.937790313E-1,-1.499419051E-1,-2.794611817E0,2.969837461E0
3.170880613E1,-6.224175413E-1,2.009927756E-1,-2.260082166E0,2.352822367E0
3.171887913E1,1.040425779E-1,-9.657261372E-3,-1.375800726E0,1.379762936E0
3.172895213E1,7.831228548E-1,-4.274963683E-1,-3.557323211E-1,9.605102992E-1
3.173902513E1,1.121443922E0,-9.779245985E-1,-3.501298115E-2,1.488354427E0
3.174909813E1,1.384141926E0,-1.465204654E0,-1.905132495E-1,2.024591032E0
3.175917112E1,1.783819727E0,-1.642926680E0,-7.992982998E-2,2.426439711E0
3.176924413E1,2.299609052E0,-1.668869022E0,-2.789004922E-2,2.841496693E0
3.177931713E1,2.774731284E0,-1.774240526E0,-1.923985380E-1,3.299102960E0
3.178938912E1,3.161776614E0,-1.949329551E0,-3.691772626E-1,3.732694591E0
3.179946213E1,3.425774893E0,-2.199155349E0,-4.840149701E-1,4.099571728E0
3.180953513E1,3.517778200E0,-2.458560639E0,-3.457170640E-1,4.305671163E0
3.181960813E1,3.585022934E0,-2.705708411E0,-1.586389075E-1,4.494264539E0
3.182968113E1,3.590690348E0,-2.781304139E0,-3.120955740E-1,4.552594154E0
3.183975413E1,3.325007486E0,-2.824760061E0,-4.900973169E-1,4.390346178E0
3.184982712E1,2.741362393E0,-2.829798607E0,-5.088130116E-1,3.972621126E0
3.185990012E1,1.761103440E0,-2.697437525E0,-1.009194996E0,3.375815319E0
3.186997313E1,5.322787651E-1,-2.169400622E0,-2.269224288E0,3.184179425E0
3.188004613E1,-7.615375659E-1,-1.350872877E0,-3.328391270E0,3.671918496E0
3.189011913E1,-1.788919230E0,-7.264574879E-1,-3.714018066E0,4.185917186E0
3.190019213E1,-2.222585434E0,-3.793205738E-1,-3.494964411E0,4.159152118E0
3.191026512E1,-2.142778980E0,7.642837107E-2,-3.150728300E0,3.811093265E0
3.192033713E1,-2.151608422E0,1.114843000E0,-2.746828955E0,3.662971885E0
3.193041013E1,-2.381735242E0,1.675033742E0,-1.654999427E0,3.349242288E0
3.194048312E1,-2.548090281E0,9.908826131E-1,-1.249714876E0,3.006060496E0
3.195055612E1,-2.316768729E0,-2.899862283E-1,-8.036916053E-1,2.469297381E0
3.196062913E1,-1.742769934E0,-1.142443612E0,9.369649259E-1,2.284803651E0
3.197070213E1,-1.230377842E0,-1.790927895E0,2.129736035E0,3.042536431E0
3.198077513E1,-8.720216558E-1,-2.268461811E0,2.477609113E0,3.470574545E0
3.199084813E1,-7.866691180E-1,-2.250894436E0,1.935065854E0,3.070806722E0
3.200092112E1,-8.148634417E-1,-2.094846869E0,1.747549156E0,2.847158914E0
3.201099412E1,-8.692891788E-1,-1.961016966E0,1.770776635E0,2.781528556E0
3.202106713E1,-8.669964125E-1,-1.535482339E0,1.484513475E0,2.305031247E0
3.203114013E1,-6.121213254E-1,-1.306571447E0,1.527207651E0,2.100996115E0
3.204121212E1,-6.435734984E-1,-1.656656528E0,1.623376515E0,2.407083091E0
3.205128513E1,-1.171528686E0,-2.032121447E0,7.707176945E-1,2.469008466E0
3.206135813E1,-9.784469010E-1,-2.641814132E0,2.443292974E0,3.729104558E0
3.207143113E1,-6.616727505E-1,-2.865923874E0,2.677737086E0,3.977638292E0
3.208150413E1,-7.598667971E-1,-1.970545589E0,1.110715743E0,2.386239076E0
3.209157713E1,-5.894378563E-1,-1.006388260E0,3.689359188E-2,1.166882793E0
3.210165012E1,-4.379956287E-1,-3.284036046E-1,4.151113808E-1,6.870273334E-1
3.211172313E1,-5.522591761E-1,4.239535403E-1,1.603962882E0,1.748549035E0
3.212179613E1,-6.843685719E-1,5.116132432E-1,2.761211059E0,2.890397026E0
3.213186913E1,-7.756756948E-1,1.602593172E-1,3.344028187E0,3.436550646E0
3.214194213E1,-8.352436195E-1,-1.283984238E-1,3.060728249E0,3.175244160E0
3.215201513E1,-7.453751309E-1,-1.303122175E-1,1.866662494E0,2.014198159E0
3.216208812E1,-5.057159242E-1,-1.316000667E0,2.853388613E0,3.182677007E0
3.217216013E1,-3.188058021E-1,-1.615089256E0,2.140471815E0,2.700327765E0
3.218222917E1,-1.837879100E-1,-1.304200986E0,1.123875487E0,1.731419740E0
3.219230217E1,-5.066394920E-1,-7.906868130E-1,1.544457230E0,1.807544563E0
3.220237517E1,-1.057736169E0,2.557414252E-1,2.059141138E0,2.329006592E0
3.221244817E1,-1.646048070E0,1.441393622E0,2.116562550E0,3.044162751E0
3.222252117E1,-2.220606590E0,2.015375022E0,1.850887875E0,3.524005680E0
3.223259417E1,-2.947673796E0,2.234791204E0,1.785257557E0,4.107336982E0
3.224266717E1,-3.410799881E0,2.343017319E0,1.617683081E0,4.442992745E0
3.225274017E1,-3.594293109E0,2.456714088E0,1.208807756E0,4.518362896E0
3.226281317E1,-3.526852786E0,2.495340210E0,9.758061522E-1,4.429177236E0
3.227288617E1,-3.070518827E0,2.593605593E0,1.025798677E0,4.148148836E0
3.228295917E1,-2.532622934E0,2.815812652E0,1.233963062E0,3.983170176E0
3.229303117E1,-2.122400410E0,2.989857364E0,1.484477077E0,3.955692449E0
3.230310417E1,-1.875403204E0,3.098288716E0,1.445206007E0,3.899378226E0
3.231317717E1,-1.823573484E0,3.056740156E0,1.360200940E0,3.810410376E0
3.232325017E1,-1.664119914E0,2.988804865E0,1.378314152E0,3.688088870E0
3.233332317E1,-1.421845211E0,3.008242764E0,1.301317724E0,3.572757500E0
3.234339617E1,-1.056047493E0,3.090059929E0,1.204049292E0,3.480436951E0
3.235346917E1,-6.509369702E-1,3.166446201E0,1.145837921E0,3.429729584E0
3.236354217E1,-2.739503673E-1,3.148170728E0,1.230016776E0,3.391012977E0
3.237361517E1,1.334563019E-2,3.039158748E0,1.213065698E0,3.272337450E0
3.238368817E1,1.581172628E-1,2.775718879E0,1.156109140E0,3.011013900E0
3.239376117E1,4.000747907E-1,2.392971252E0,1.064091800E0,2.649275865E0
3.240383417E1,8.269130183E-1,1.975006430E0,8.122604075E-1,2.290022381E0
3.241390617E1,1.364249552E0,1.411538908E0,1.321099439E-1,1.967503994E0
3.242397917E1,1.777898690E0,8.837815028E-1,-6.010367587E-1,2.074424904E0
3.243405217E1,2.162094819E0,5.189672863E-1,-1.223793000E0,2.538040653E0
3.244412517E1,2.511176517E0,1.759549981E-1,-1.716040557E0,3.046598571E0
3.245419817E1,2.855895315E0,-3.926224047E-1,-1.843010799E0,3.421546318E0
3.246427117E1,3.128422050E0,-1.002622653E0,-2.256377663E0,3.985413010E0
3.247434417E1,3.604517258E0,-1.490067599E0,-2.748342215E0,4.771397180E0
3.248441717E1,3.794275779E0,-1.726168812E0,-3.300094839E0,5.316654343E0
3.249449017E1,3.441410932E0,-1.681365691E0,-3.695609862E0,5.322389693E0
3.250456317E1,2.651918120E0,-1.411823668E0,-3.595621305E0,4.685553153E0
3.251463617E1,1.773775818E0,-1.174781054E0,-3.088467440E0,3.750336293E0
3.252470917E1,8.810355042E-1,-6.371839535E-1,-2.843795087E0,3.044568516E0
3.253478117E1,1.852272204E-1,-2.282910866E-1,-2.910488721E0,2.925298367E0
3.254485417E1,-3.036110996E-1,-9.892670274E-2,-2.902565451E0,2.920077463E0
3.255492717E1,-7.479883978E-1,-3.391671592E-1,-2.745738450E0,2.865938003E0
3.256500017E1,-9.868280075E-1,-9.760482270E-1,-2.217189185E0,2.615803421E0
3.257507317E1,-9.004749381E-1,-1.951244515E0,-1.588302284E0,2.672248943E0
3.258514617E1,-7.312843645E-1,-3.257421275E0,-1.020231396E0,3.490908519E0
3.259521917E1,-1.131268194E0,-4.535657700E0,4.909409970E-2,4.674865637E0
3.260529217E1,-2.499004953E0,-5.585545151E0,1.000217839E0,6.200304517E0
3.261536517E1,-5.189137843E0,-7.443946990E0,1.064883366E0,9.136381939E0
3.262543817E1,-8.475664219E0,-9.291539667E0,8.842188746E-2,1.257686017E1
3.263551117E1,-1.002896185E1,-8.869353155E0,-1.985284081E0,1.353465382E1
3.264558417E1,-8.250128925E0,-5.070626476E0,-5.595109441E0,1.118396753E1
3.265565617E1,-5.781305838E0,3.630811018E-1,-7.551339877E0,9.517250601E0
3.266572917E1,-4.644824631E0,4.469768350E0,-3.865516792E0,7.516345191E0
3.267580217E1,-4.589319644E0,7.217182612E0,2.669965259E0,8.959815519E0
3.268587517E1,-4.618322126E0,8.649027731E0,7.027075013E0,1.206293344E1
3.269594817E1,-4.144644156E0,8.662296233E0,7.902790282E0,1.243654073E1
3.270602117E1,-2.999711969E0,7.463670818E0,6.108431826E0,1.010037590E1
3.271609417E1,-1.631512331E0,6.133959600E0,4.126151752E0,7.570496756E0
3.272616717E1,-3.132401665E-1,4.349575324E0,3.091666452E0,5.345589430E0
3.273624017E1,5.852562566E-1,2.144935287E0,3.215185374E0,3.909052221E0
3.274631317E1,1.006190185E0,3.441127342E-1,3.984962544E0,4.124410108E0
3.275638617E1,1.117467084E0,-1.898644717E0,5.119148426E0,5.573083980E0
3.276645917E1,1.228975387E0,-4.999836575E0,6.610283142E0,8.378817906E0
3.277653217E1,1.584517674E0,-6.981721669E0,6.254153795E0,9.506291255E0
3.278660417E1,1.977356572E0,-6.873425388E0,4.173570625E0,8.280857887E0
3.279667717E1,2.001755541E0,-4.902634801E0,2.232346483E0,5.746844705E0
3.280675017E1,1.831357006E0,-2.572473171E0,8.648860793E-1,3.274066986E0
3.281682317E1,1.336664143E0,-9.082930309E-1,2.113629587E-1,1.629828690E0
3.282689617E1,6.533687541E-1,1.583601415E-2,-1.756142516E-1,6.767435803E-1
3.283696917E1,-9.712079018E-2,5.579243606E-1,-2.465864396E-1,6.176705532E-1
3.284704217E1,-1.099239267E0,7.779568398E-1,-1.656668222E-1,1.356830611E0
3.285711517E1,-2.276499101E0,7.475805545E-1,-2.349985738E-1,2.407602370E0
3.286718817E1,-3.476404179E0,6.735132891E-1,-5.352727588E-1,3.581273948E0
3.287726117E1,-4.685005235E0,9.484259802E-1,-7.579698142E-1,4.839762818E0
3.288733417E1,-5.653146565E0,1.598279096E0,-1.142748106E0,5.984850490E0
3.289740717E1,-5.623543282E0,1.729893488E0,-1.660363662E0,6.113393330E0
3.290747917E1,-4.540477267E0,1.195252740E0,-1.531804440E0,4.938723294E0
3.291755217E1,-3.382794349E0,5.381677884E-1,-1.303344369E-2,3.425360134E0
3.292762517E1,-2.410080789E0,9.114405870E-2,1.496908257E0,2.838579042E0
3.293769817E1,-1.600327522E0,-4.607664406E-2,2.314801580E0,2.814511963E0
3.294777117E1,-8.397281416E-1,-2.844506693E-1,2.748452142E0,2.887913557E0
3.295784417E1,-2.114120753E-1,-3.090773875E-1,2.900093833E0,2.924169649E0
3.296791717E1,3.615655035E-2,-8.434550107E-2,2.459502625E0,2.461214055E0
3.297799017E1,2.200850493E-1,-4.593046367E-2,1.884666363E0,1.898029066E0
3.298806317E1,3.114830416E-1,-8.247146845E-2,1.438502759E0,1.474148369E0
3.299813617E1,3.174772051E-1,-4.856171072E-2,1.005995911E0,1.056019786E0
3.300820917E1,3.130848863E-1,-3.926522255E-2,3.666064612E-1,4.836984610E-1
3.301828217E1,3.004199634E-1,3.484999001E-2,-3.243800990E-1,4.434964767E-1
3.302835517E1,3.024904625E-1,7.244290888E-2,-5.321878775E-1,6.164190067E-1
3.303842717E1,2.718671688E-1,6.586829960E-2,-4.310520601E-1,5.138640569E-1
3.304850017E1,2.210891441E-1,3.592821658E-2,-5.000012577E-1,5.478800088E-1
3.305857317E1,1.892383737E-1,-6.878079772E-3,-6.823501861E-1,7.081385786E-1
3.306864617E1,9.026368730E-2,7.159272373E-2,-8.143931794E-1,8.225018553E-1
3.307871917E1,-2.895742189E-2,1.022210240E-2,-7.886046195E-1,7.892022995E-1
3.308879217E1,-2.040479092E-1,-8.918758035E-3,-6.053903031E-1,6.389151060E-1
3.309886517E1,-4.632636037E-1,1.966827929E-2,-4.315993595E-1,6.334650857E-1
3.310893817E1,-6.733843580E-1,3.385187030E-2,-4.101377392E-1,7.891802125E-1
3.311901117E1,-6.737552176E-1,1.453237742E-1,-4.518646395E-1,8.241642707E-1
3.312908417E1,-5.033435261E-1,2.948090118E-1,-4.956257862E-1,7.654488740E-1
3.313915717E1,-2.530960717E-1,2.983588564E-1,-3.692031366E-1,5.379466375E-1
3.314923017E1,-1.670458880E-1,3.193965536E-1,-4.217163956E-1,5.547640990E-1
3.315930217E1,-1.115941107E-1,3.554832298E-1,-4.759329486E-1,6.044284439E-1
3.316937517E1,-5.521050654E-3,4.171052814E-1,-2.686251984E-1,4.961519877E-1
3.317944817E1,7.072821289E-2,2.655267406E-1,-3.981953859E-3,2.748140935E-1
3.318952113E1,1.445141541E-1,-8.262174189E-2,-4.538669089E-2,1.725417187E-1
3.319959413E1,2.645040625E-1,-3.699977732E-1,-2.181543535E-1,5.044324268E-1
3.320966713E1,4.188669743E-1,-6.539736485E-1,-3.554452594E-1,8.540915686E-1
3.321974013E1,4.875079505E-1,-7.899594194E-1,-4.088887739E-1,1.014342110E0
3.322981312E1,4.906155264E-1,-8.223717052E-1,-4.521003189E-1,1.058958693E0
3.323988612E1,4.905189742E-1,-7.559461659E-1,-5.083738858E-1,1.034653313E0
3.324995913E1,5.270460188E-1,-5.490184665E-1,-5.703882490E-1,9.510738862E-1
3.326003213E1,5.220854603E-1,-3.320078284E-1,-7.083480763E-1,9.405101930E-1
3.327010513E1,5.130681767E-1,-3.381737173E-2,-1.043572531E0,1.163368470E0
3.328017813E1,4.150986631E-1,1.396683472E-1,-1.267640685E0,1.341166304E0
3.329025013E1,2.641040399E-1,3.502476329E-1,-1.211793271E0,1.288746399E0
3.330032313E1,9.537028000E-3,3.784943622E-1,-1.025336162E0,1.093006488E0
3.331039613E1,-3.774048798E-1,3.072969103E-1,-1.115217807E0,1.216789460E0
3.332046912E1,-9.174103750E-1,1.906361872E-1,-1.315379108E0,1.614994164E0
3.333054212E1,-1.461539619E0,4.261743128E-2,-1.342789686E0,1.985194812E0
3.334061513E1,-1.864858628E0,-1.258431906E-1,-1.247050300E0,2.246924267E0
3.335068813E1,-2.009716963E0,-2.566530061E-1,-1.032324754E0,2.273879380E0
3.336076113E1,-1.896040952E0,-3.293379897E-1,-4.519049853E-1,1.976778419E0
3.337083413E1,-1.521230920E0,-6.532158494E-1,2.642411571E-2,1.655757437E0
3.338090712E1,-9.536697632E-1,-1.324186184E0,-8.565703154E-2,1.634102872E0
3.339098012E1,-3.863284618E-1,-2.115721428E0,-2.996487522E-1,2.171477888E0
3.340105313E1,7.030136615E-2,-3.350435273E0,-6.690992260E-1,3.417316575E0
3.341112613E1,3.034088042E-1,-4.458947493E0,-4.810545248E-1,4.495073203E0
3.342119812E1,2.946598347E-1,-4.734413331E0,-2.801048359E-2,4.743656669E0
3.343127113E1,-2.891301960E-1,-3.736320516E0,-6.391392624E-1,3.801603118E0
3.344134413E1,-1.403733168E0,-2.771208336E0,-1.156129020E0,3.314618645E0
3.345141713E1,-2.820315008E0,-2.267468954E0,-1.791482795E0,4.037945369E0
3.346149013E1,-4.332614306E0,-1.413128182E0,-2.426773421E0,5.163110227E0
3.347156313E1,-5.585631105E0,-3.108800840E-1,-2.769075272E0,6.242090926E0
3.348163612E1,-6.372062899E0,5.787334317E-1,-2.286084734E0,6.794431645E0
3.349170913E1,-6.847219337E0,1.110344152E0,-2.253930895E0,7.293660348E0
3.350178213E1,-6.602478864E0,1.114498014E0,-1.772951800E0,6.926629126E0
3.351185513E1,-5.972055461E0,5.706900018E-1,-5.115354753E-1,6.021029982E0
3.352192813E1,-5.078544776E0,1.287644595E-1,7.373550168E-1,5.133409174E0
3.353200113E1,-4.044667294E0,-6.013925618E-1,2.267027489E0,4.675512824E0
3.354207412E1,-3.147613488E0,-1.059058809E0,3.279043694E0,4.667033724E0
3.355214613E1,-2.437001078E0,-7.744134271E-1,3.016440561E0,3.954441056E0
3.356221913E1,-1.998667188E0,-1.315529966E-1,2.971181942E0,3.583280460E0
3.357229212E1,-2.010795190E0,3.803613782E-2,3.153412757E0,3.740154550E0
3.358236513E1,-2.532330866E0,-7.907657504E-2,3.159512572E0,4.049873135E0
3.359243813E1,-3.320843099E0,1.208280337E-1,2.654963350E0,4.253402014E0
3.360251113E1,-3.955967079E0,-6.471756756E-2,2.839736534E0,4.870109596E0
3.361258413E1,-4.181872209E0,-1.493320405E-1,2.748828703E0,5.006637042E0
3.362265713E1,-4.058384569E0,-9.263392925E-2,1.796499999E0,4.439197968E0
3.363273012E1,-3.304487268E0,-1.342970949E-1,8.890948677E-1,3.424640346E0
3.364280313E1,-2.509637237E0,-3.983906829E-1,3.249765515E-1,2.561757982E0
3.365287613E1,-1.890679055E0,-5.530612314E-1,-1.094891131E-3,1.969909950E0
3.366294913E1,-1.488973001E0,-4.128602028E-1,5.393264142E-1,1.636571760E0
3.367302113E1,-1.004031539E0,-1.199458058E0,1.919926535E0,2.476468628E0
3.368309413E1,-9.628674334E-1,-8.267495155E-1,1.691391620E0,2.114576569E0
3.369316713E1,-8.306955090E-1,-3.182493299E-1,2.054110194E0,2.238460711E0
3.370324013E1,-8.750919557E-1,3.455224979E-1,2.676175002E0,2.836738333E0
3.371331313E1,-9.318678349E-1,8.791873455E-1,2.613510977E0,2.910633552E0
3.372338612E1,-1.032255757E0,1.083156939E0,2.153382175E0,2.622181476E0
3.373345913E1,-1.058314750E0,9.716096056E-1,1.848503673E0,2.341158082E0
3.374353213E1,-9.362877452E-1,9.395814818E-1,2.019038887E0,2.415774437E0
3.375360513E1,-5.427520420E-1,9.908510381E-1,1.973049074E0,2.273606872E0
3.376367813E1,-3.405468097E-1,1.062499310E0,1.706955446E0,2.039258152E0
3.377375113E1,-2.116007577E-1,1.052000050E0,1.892192022E0,2.175286104E0
3.378382412E1,-1.571797349E-2,1.055236484E0,2.216765700E0,2.455162166E0
3.379389712E1,2.132827823E-1,1.095919656E0,2.244596693E0,2.506939120E0
3.380396913E1,3.976580999E-1,1.040147744E0,2.075711563E0,2.355550421E0
3.381404212E1,5.204484592E-1,9.415233421E-1,1.791473732E0,2.089667662E0
3.382411512E1,6.039534961E-1,8.614065474E-1,1.521789914E0,1.850033948E0
3.383418813E1,5.510558557E-1,8.860882294E-1,1.303359279E0,1.669598849E0
3.384426113E1,5.291426841E-1,9.382068014E-1,9.380843022E-1,1.428364849E0
3.385433413E1,4.645289046E-1,1.013639976E0,7.094382897E-1,1.321573226E0
3.386440713E1,3.388017082E-1,1.116821113E0,7.335437286E-1,1.378463782E0
3.387448012E1,2.997893047E-1,1.097262762E0,9.213454780E-1,1.463808965E0
3.388455312E1,4.313871787E-1,9.731632107E-1,1.046679961E0,1.492876577E0
3.389462613E1,6.013794056E-1,7.283081317E-1,1.095717927E0,1.446612491E0
3.390469913E1,7.824663587E-1,5.105630833E-1,1.022226028E0,1.384873394E0
3.391477213E1,1.009728043E0,3.023963588E-1,9.885063046E-1,1.445039443E0
3.392484413E1,1.315277951E0,9.526517630E-2,9.538162360E-1,1.627512505E0
3.393491713E1,1.784745341E0,-2.281408131E-2,8.205412343E-1,1.964465406E0
3.394499013E1,2.264403551E0,-4.999661744E-2,6.707542804E-1,2.362188478E0
3.395506313E1,2.671315089E0,2.783216178E-2,4.000662026E-1,2.701250062E0
3.396513612E1,3.214167666E0,1.640570837E-1,3.143571308E-1,3.233668029E0
3.397520912E1,3.667893475E0,4.305644023E-1,6.188488394E-2,3.693596890E0
3.398528213E1,3.784791595E0,8.813057917E-1,-3.391382155E-1,3.900815561E0
3.399535513E1,3.736689768E0,1.265041013E0,-6.800987157E-1,4.003212891E0
3.400542813E1,3.153943976E0,1.394341078E0,-1.159838202E0,3.638237802E0
3.401550113E1,2.245615862E0,1.107349793E0,-1.528534677E0,2.933501734E0
3.402557413E1,1.525917463E0,4.751196009E-1,-1.527378975E0,2.210667156E0
3.403564712E1,1.053135579E0,-3.928808516E-1,-1.448423145E0,1.833406534E0
3.404572013E1,8.442631689E-1,-1.087002652E0,-1.592734474E0,2.105031631E0
3.405579213E1,7.550060067E-1,-1.368783483E0,-1.904014507E0,2.463508380E0
3.406586512E1,6.259412196E-1,-1.129266912E0,-2.315992073E0,2.651577917E0
3.407593813E1,4.766069864E-1,-6.972711110E-1,-2.744813128E0,2.871818297E0
3.408601113E1,4.999897094E-1,-2.674545676E-1,-3.439824875E0,3.486246811E0
3.409608413E1,1.075237470E0,-9.704682291E-2,-4.254152273E0,4.389005043E0
3.410615713E1,1.794704319E0,9.038450539E-2,-4.842648801E0,5.165305447E0
3.411623013E1,2.084874442E0,4.749681580E-1,-4.746643367E0,5.206046431E0
3.412630312E1,2.047067515E0,8.675882238E-1,-4.023960257E0,4.597330844E0
3.413637613E1,1.785739953E0,1.080833840E0,-3.164458147E0,3.790892287E0
3.414644913E1,1.447401636E0,8.825652820E-1,-2.436093882E0,2.967902690E0
3.415652213E1,8.295015076E-1,6.695670033E-1,-1.778464555E0,2.073482311E0
3.416659513E1,-8.231286272E-2,3.819763792E-1,-1.278476453E0,1.336855790E0
3.417666713E1,-8.187006770E-1,-4.315993595E-1,-1.218347196E0,1.530006109E0
